"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","eVitals.20","Glasgow Coma Score-Verbal","E14_16","National","State","The patient's Glasgow Coma Score Verbal.","Required","Definitions now based on the National Trauma Data Standard (NTDS).","","1","1","Nillable","GlasgowComaScoreVerbal","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eVitals.21","Glasgow Coma Score-Motor","E14_17","National","State","The patient's Glasgow Coma Score Motor","Required","Definitions now based on the National Trauma Data Standard (NTDS).","","1","1","Nillable","GlasgowComaScoreMotor","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eVitals.22","Glasgow Coma Score-Qualifier","E14_18","National","State","Documentation of factors which make the GCS score more meaningful.","Required","Definitions now based on the National Trauma Data Standard (NTDS).","","1","M","Nillable","GCSScoreQualifier","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.23","Total Glasgow Coma Score","E14_19","","State","The patient's total Glasgow Coma Score.","Recommended","Can be documented or calculated from EVitals.19 (GCS-Eye), EVitals.20 (GCS-Verbal), and EVitals.21 (GCS-Motor).","","0","1","Nillable","TotalGCS","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","3","15","","","","",
"EMSDataSet","element","eVitals.24","Temperature","E14_20","","State","The patient's body temperature in degrees Celsius/centigrade.","Recommended","","","0","1","Nillable","BodyTemperature","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","0","50","","3","1","",
"EMSDataSet","element","eVitals.25","Temperature Method","E14_21","","","The method used to obtain the patient's body temperature.","Optional","","","0","1","","MethodBodyTemp","","","","","","","","","","","","","","",
"EMSDataSet","element","eVitals.26","Level of Responsiveness (AVPU)","E14_22","National","State","The patient's highest level of responsiveness.","Required","Definition changed to indicate highest level of responsiveness.","","1","1","Nillable","PatientsHighestLevelResponsiveness","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.27","Pain Score","E14_23","National","State","The patient's indication of pain from a scale of 0-10.","Required","The Pain Score can be obtained from several pain measurement tools or pain scale types (eVitals.28). The pain scale type used should have a numeric value associated with each diagram as appropriate. If the pain scale type utilizes multiple indicators/categories the total should be calculated and entered for the pain score associated with the patient assessment.","","1","1","Nillable","PainScale","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","0","10","","","","",
"EMSDataSet","element","eVitals.28","Pain Scale Type","","","State","The type of pain scale used.","Recommended","","Added to better document the patient's pain level.","0","1","Nillable","TypeOfPainScale","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.29","Stroke Scale Score","E14_24","National","State","The patient's Stroke Scale Results.","Required","","","1","1","Nillable","StrokeScale","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eVitals.30","Stroke Scale Type","","National","State","The type of stroke pain scale used.","Required","","Added to include additional detail on the stroke scale used.","1","1","Nillable","TypeOfStrokeScale","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eVitals.31","Reperfusion Checklist","E14_25","National","State","The results of the patient's Reperfusion Checklist for potential Thrombolysis use.","Required","Name changed from Thrombolytic Screen","","1","1","Nillable","ReperfusionChecklist","NV","PN","PNNill","NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eVitals.32","APGAR","E14_26","","","The patient's total APGAR score (0-10).","Optional","Recommended to be taken at 1 and 5 minutes after the infants birth","","0","1","Nillable","APGAR","","PN","PNNill","","PN.UnableToComplete; ","","","","0","10","","","","",
"EMSDataSet","element","eVitals.33","Revised Trauma Score","E14_27","","","The patient's Revised Trauma Score.","Optional","","","0","1","Nillable","RTS","","PN","PNNill","","PN.UnableToComplete; PN.Refused; ","","","","0","12","","","","",
"EMSDataSet","element","eLabs.01","Date/Time of Laboratory or Imaging Result","","","","The data and time for the specific laboratory result","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","Added to better document patient care.","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eLabs.02","Study/Result Prior to this Unit's EMS Care","","","","Indicates that the laboratory result occurred prior to this EMS units care.","Optional","","Added to better document EMS care.","0","1","","YesNoValues","","","","","","","","","","","","","","",
"EMSDataSet","element","eLabs.03","Laboratory Result Type","","","","The type of the laboratory value.","Optional","","Added to provide for the documentation of laboratory results obtained prior to or during and EMS patient encounter.","0","1","","LaboratoryResultType","","","","","","","","","","","","","","",
"EMSDataSet","element","eLabs.04","Laboratory Result","","","","The value or result of the laboratory test (Units may vary).","Optional","","Added to better document EMS care.","0","1","","LaboratoryResult","","","","","","1","50","","","","","","","",
"EMSDataSet","element","eLabs.05","Imaging Study Type","","","","The type of x-ray or imaging study.","Optional","","Added to better describe the EMS patient care.","0","1","","ImagingStudyType","","","","","","","","","","","","","","",
"EMSDataSet","element","eLabs.06","Imaging Study Results","","","","The description or interpretation of the results of the imaging study.","Optional","","Added to better describe the EMS Patient Care","0","1","","ImagingStudyResults","","","","","","3","5000","","","","","","","",
"EMSDataSet","element","eLabs.07","Imaging Study File or Waveform Graphic Type","","","","The description of the image study file or waveform graphic stored in Imaging Study File or Waveform Graphic (eLabs.08).","Optional","The description is defined as the extension of the file type.   																	Examples of file name extensions include “doc”, “jpeg”, “tiff”, etc.  For a list of additional extensions reference the following website(s): <br/> <table><tr><td width="10px"></td><td> <table> <tr><td>3D Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/3d_image</span></td></tr>  <tr><td>Raster Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/raster_image</span></td></tr>  <tr><td>Vector Image formats: <span style="color:blue">http://www.fileinfo.com/filetypes/vector_image</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Video formats: <span style="color:blue">http://www.fileinfo.com/filetypes/video</span></td></tr>  <tr><td>Audio formats: <span style="color:blue">http://www.fileinfo.com/filetypes/audio</span></td></tr>  <tr><td><br/></td></tr> <tr><td>Comparison of formats:</td></tr>  <tr><td>Image: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_image_file_formats</span></td></tr>  <tr><td>Audio: <span style="color:blue">http://en.wikipedia.org/wiki/Audio_file_format</span></td></tr>  <tr><td>Container: <span style="color:blue">http://en.wikipedia.org/wiki/Comparison_of_container_formats</span></td></tr>  <tr><td><br/></td></tr> <tr><td>A general list of image formats: <span style="color:blue">http://en.wikipedia.org/wiki/Image_file_formats</span></td></tr>  <tr><td>Mime Types: <span style="color:blue">http://en.wikipedia.org/wiki/Internet_media_type</span></td></tr> </table> </td></tr></table>","","0","1","","GraphicType","","","","","","1","255","","","","","","","",
"EMSDataSet","element","eLabs.08","Imaging Study File or Waveform Graphic","","","","The imaging study file.","Optional","Added to allow the imaging file to be uploaded and better document patient care.","","0","1","","WaveformGraphic","","","","","","","","","","","","","","",
"EMSDataSet","element","eExam.01","Estimated Body Weight in Kilograms","E16_01","","State","The patient's body weight in kilograms either measured or estimated","Recommended","","","0","1","Nillable","EstimatedBodyWeight","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; ","","","","0.1","999.9","","4","1","",
"EMSDataSet","element","eExam.02","Length Based Tape Measure","E16_02","","State","The length-based color as taken from the tape.","Recommended","","","0","1","Nillable","BroselowLutenColor","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","","","","","","",
"EMSDataSet","element","eExam.03","Date/Time of Assessment","E16_03","","","The date/time of the assessment","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
